Seconds,Paging_Process
1849,14640
1850,14880
1851,13440
1852,12480
1853,12240
1854,12960
1855,14880
1856,14880
1857,16800
1858,13440
1859,15120
1860,12960
1861,18000
1862,14880
1863,16080
1864,14400
1865,13680
1866,15600
1867,15360
1868,15600
1869,16560
1870,14160
1871,15600
1872,12960
1873,12000
1874,16320
1875,19680
1876,17520
1877,14160
1878,13920
1879,15360
1880,10560
1881,18240
1882,13920
1883,12720
1884,17040
1885,15840
1886,11760
1887,15840
1888,12720
1889,14640
1890,12000
1891,15600
1892,16080
1893,18960
1894,12720
1895,11760
1896,17280
1897,13680
1898,14640
1899,15600
1900,14640
1901,15120
1902,10560
1903,13440
1904,14640
1905,14880
1906,13680
1907,10800
1908,12960
1909,15120
1910,15360
1911,17040
1912,14880
1913,13680
1914,12960
1915,12000
1916,16320
1917,14160
1918,17280
1919,18960
1920,13200
1921,17280
1922,15840
1923,12480
1924,16080
1925,15360
1926,15360
1927,13440
1928,17760
1929,12960
1930,17040
1931,17760
1932,14160
1933,16560
1934,12240
1935,15600
1936,15360
1937,15360
1938,9360
1939,14400
1940,12240
1941,17520
1942,16320
1943,13920
1944,15840
1945,13200
1946,12960
1947,14640
1948,16800
1949,13440
1950,14640
1951,12960
1952,12480
1953,15120
1954,15120
1955,15600
1956,18000
1957,16800
1958,15360
1959,13200
1960,14880
1961,12240
1962,15360
1963,15120
1964,11760
1965,17760
1966,13440
1967,10560
1968,14640
1969,14400
1970,13440
1971,16080
1972,16800
1973,16320
1974,12240
1975,13200
1976,19920
1977,14880
1978,16560
1979,15840
1980,12960
1981,16560
1982,18000
1983,10800
1984,14400
1985,15360
1986,15360
1987,15120
1988,14400
1989,14640
1990,16320
1991,15120
1992,15120
1993,16320
1994,13440
1995,12960
1996,13440
1997,16800
1998,13920
1999,13680
2000,13920
2001,13440
2002,15120
2003,12960
2004,18960
2005,12480
2006,13920
2007,16800
2008,20400
2009,13440
2010,15360
2011,15840
2012,16320
2013,16080
2014,13680
2015,12720
2016,14640
2017,15600
2018,12720
2019,13920
2020,14880
2021,14160
2022,14400
2023,12480
2024,15600
2025,13920
2026,17520
2027,12960
2028,13920
2029,11040
2030,16320
2031,18960
2032,13920
2033,16320
2034,11520
2035,15360
2036,18000
2037,11280
2038,13680
2039,13440
2040,10800
2041,15600
2042,16560
2043,14880
2044,15840
2045,14880
2046,14640
2047,12960
2048,15360
2049,14160
2050,15360
2051,12480
2052,18720
2053,12960
2054,17760
2055,15120
2056,11520
2057,13680
2058,17280
2059,17280
2060,15600
2061,14880
2062,14640
2063,14640
2064,11520
2065,16320
2066,14640
2067,11520
2068,13440
2069,16800
2070,14880
2071,14880
2072,14160
2073,17040
2074,14400
2075,13200
2076,16800
2077,16560
2078,14880
2079,14160
2080,16320
2081,12480
2082,13200
2083,18000
2084,13200
2085,13920
2086,12240
2087,12000
2088,13680
2089,18240
2090,12720
2091,13200
2092,14400
2093,14400
2094,12960
2095,16080
2096,11520
2097,17760
2098,12480
2099,14160
2100,14160
2101,17280
2102,10320
2103,12480
2104,16800
2105,17280
2106,17760
2107,14880
2108,14400
2109,15120
2110,17040
2111,12960
2112,11280
2113,12720
2114,15120
2115,17520
2116,15360
2117,16320
2118,14880
2119,14640
2120,13680
2121,13680
2122,12720
2123,14160
2124,15600
2125,13200
2126,15120
2127,15120
2128,15840
2129,14880
2130,17280
2131,15840
2132,15120
2133,13920
2134,16800
2135,13200
2136,10800
2137,13200
2138,15120
2139,17280
2140,12960
2141,14880
2142,13440
2143,11520
2144,14160
2145,13440
2146,16560
2147,13680
2148,14400
2149,16800
2150,16320
2151,12240
2152,15840
2153,14400
2154,12960
2155,12720
2156,16080
2157,13680
2158,15840
2159,18720
2160,15360
2161,13920
2162,12720
2163,14160
2164,16080
2165,19680
2166,13920
2167,13920
2168,17040
2169,16320
2170,13200
2171,11280
2172,13680
2173,14640
2174,15600
2175,14160
2176,11520
2177,18960
2178,15360
2179,17520
2180,15600
2181,15120
2182,17280
2183,15600
2184,12720
2185,15600
2186,18720
2187,16560
2188,17520
2189,16080
2190,14640
2191,14400
2192,15840
2193,15600
2194,16560
2195,14640
2196,17760
2197,12720
2198,14160
2199,14160
2200,15840
2201,14400
2202,13680
2203,15600
2204,13440
2205,16320
2206,12240
2207,13440
2208,16320
2209,11520
2210,11760
2211,15120
2212,13200
2213,12240
2214,12480
2215,13920
2216,15600
2217,17280
2218,14160
2219,15600
2220,15120
2221,14880
2222,18480
2223,17520
2224,14640
2225,14400
2226,13920
2227,13920
2228,16080
2229,16560
2230,13680
2231,13440
2232,19440
2233,15360
2234,17280
2235,13920
2236,15600
2237,14400
2238,18480
2239,13440
2240,15840
2241,17040
2242,14400
2243,17280
2244,13200
2245,15120
2246,14640
2247,13680
2248,15120
2249,14880
2250,13440
2251,12480
2252,11760
2253,15120
2254,16560
2255,14880
2256,10560
2257,14880
2258,13200
2259,13680
2260,12960
2261,13440
2262,13680
2263,14640
2264,16320
2265,15120
2266,15600
2267,12240
2268,12960
2269,16320
2270,16560
2271,13920
2272,16080
2273,16320
2274,14880
2275,12240
2276,12000
2277,17760
2278,14400
2279,12000
2280,14400
2281,13440
2282,13680
2283,16080
2284,18240
2285,16560
2286,16560
2287,18720
2288,15600
2289,15120
2290,13920
2291,17280
2292,13440
2293,16560
2294,16560
2295,16560
2296,15360
2297,14640
2298,15360
2299,15840
2300,15120
2301,14640
2302,13680
2303,17760
2304,13680
2305,14640
2306,15840
2307,14160
2308,14880
2309,15600
2310,15600
2311,15120
2312,14640
2313,15360
2314,18000
2315,12960
2316,14640
2317,16800
2318,12720
2319,12240
2320,12960
2321,18000
2322,19440
2323,14880
2324,14160
2325,11760
2326,12480
2327,15600
2328,15600
2329,12720
2330,13200
2331,13680
2332,13920
2333,13680
2334,12960
2335,14640
2336,17280
2337,13680
2338,13440
2339,15360
2340,15360
2341,11280
2342,16560
2343,14640
2344,10560
2345,14640
2346,16560
2347,11280
2348,16560
2349,16320
2350,16320
2351,16080
2352,14160
2353,14160
2354,12480
2355,15840
2356,17760
2357,14640
2358,15600
2359,14640
2360,18000
2361,14640
2362,15600
2363,14160
2364,16560
2365,15600
2366,13920
2367,12480
2368,13680
2369,14640
2370,17280
2371,14160
2372,14880
2373,15840
2374,14160
2375,15120
2376,14640
2377,16560
2378,13200
2379,10080
2380,12960
2381,11520
2382,12240
2383,12720
2384,14640
2385,14880
2386,13920
2387,13680
2388,13440
2389,14160
2390,15120
2391,14880
2392,14640
2393,11040
2394,13440
2395,17520
2396,16560
2397,11520
2398,12720
2399,16320
2400,16560
2401,15120
2402,17280
2403,14160
2404,13440
2405,12960
2406,13200
2407,14160
2408,17760
2409,14400
2410,13680
2411,15120
2412,13920
2413,13920
2414,12480
2415,18240
2416,16320
2417,16080
2418,18240
2419,14400
2420,15600
2421,17280
2422,17040
2423,14400
2424,13440
2425,15120
2426,14160
2427,17040
2428,14880
2429,13920
2430,19680
2431,12720
2432,17040
2433,13440
2434,13680
2435,20400
2436,14640
2437,13200
2438,12480
2439,21120
2440,13440
2441,15360
2442,13440
2443,17760
2444,16560
2445,13200
2446,15120
2447,14400
2448,15840
2449,12720
2450,17520
2451,16320
2452,14880
2453,16320
2454,13920
2455,11760
2456,12720
2457,12960
2458,12240
2459,14160
2460,13680
2461,17760
2462,14400
2463,15120
2464,18960
2465,17280
2466,13440
2467,14640
2468,16800
2469,14400
2470,14880
2471,13200
2472,14640
2473,14160
2474,14880
2475,14640
2476,12480
2477,12480
2478,19200
2479,16320
2480,16080
2481,17040
2482,15840
2483,17520
2484,13440
2485,13440
2486,15120
2487,15600
2488,16560
2489,15840
2490,11520
2491,12240
2492,14400
2493,17280
2494,17520
2495,15360
2496,13680
2497,12720
2498,10320
2499,12000
2500,14640
2501,12720
2502,13920
2503,12960
2504,14160
2505,15600
2506,16080
2507,13920
2508,11520
2509,14400
2510,13920
2511,14400
2512,14880
2513,15360
2514,12480
2515,14400
2516,17520
2517,13440
2518,12480
2519,12480
2520,14160
2521,10800
2522,15360
2523,14400
2524,13200
2525,17280
2526,14400
2527,17520
2528,14640
2529,18720
2530,18720
2531,15120
2532,13680
2533,16800
2534,15360
2535,14160
2536,12720
2537,12720
2538,17520
2539,15840
2540,14400
2541,13200
2542,14640
2543,13920
2544,19680
2545,13440
2546,15600
2547,14400
2548,15840
2549,16320
2550,13200
2551,12960
2552,13920
2553,14160
2554,14640
2555,12000
2556,15360
2557,14400
2558,17760
2559,18000
2560,16320
2561,15840
2562,13920
2563,11520
2564,15840
2565,17040
2566,12240
2567,11280
2568,17520
2569,12960
2570,14400
2571,16080
2572,16800
2573,16560
2574,14400
2575,15600
2576,13920
2577,13200
2578,14400
2579,14880
2580,14160
2581,12480
2582,13920
2583,17760
2584,13440
2585,15360
2586,16560
2587,15120
2588,16560
2589,13680
2590,12000
2591,12960
2592,13200
2593,14160
2594,14400
2595,9600
2596,12720
2597,16560
2598,13680
2599,13440
2600,12000
2601,12960
2602,12480
2603,15600
2604,15840
2605,15360
2606,15360
2607,13440
2608,16320
2609,13680
2610,14880
2611,13920
2612,12720
2613,14880
2614,13200
2615,14160
2616,14880
2617,12720
2618,13680
2619,15600
2620,15360
2621,12000
2622,14640
2623,15600
2624,12960
2625,17760
2626,13200
2627,14160
2628,16320
2629,15600
2630,13200
2631,18720
2632,12960
2633,12720
2634,12480
2635,13920
2636,14880
2637,13440
2638,19440
2639,15600
2640,18720
2641,14880
2642,13200
2643,19200
2644,15600
2645,15120
2646,9840
2647,14640
2648,15600
2649,12960
2650,15840
2651,12480
2652,14160
2653,11280
2654,13920
2655,15360
2656,15600
2657,18240
2658,14400
2659,15600
2660,12000
2661,12720
2662,14400
2663,11040
2664,13200
2665,12720
2666,12480
2667,13920
2668,17040
2669,16080
2670,15840
2671,19200
2672,18000
2673,14880
2674,15120
2675,16800
2676,14400
2677,14160
2678,14640
2679,15360
2680,14160
2681,14640
2682,13680
2683,13200
2684,14880
2685,12720
2686,15360
2687,15120
2688,13440
2689,15600
2690,14880
2691,14640
2692,16080
2693,13440
2694,13440
2695,16080
2696,16800
2697,18480
2698,16080
2699,12240
2700,13680
2701,18000
2702,12720
2703,9600
2704,15840
2705,16800
2706,9360
2707,18480
2708,13440
2709,13200
2710,14160
2711,12960
2712,13920
2713,14640
2714,17760
2715,16320
2716,12960
2717,15840
2718,18000
2719,16080
2720,14400
2721,12240
2722,10800
2723,12000
2724,14880
2725,12720
2726,15840
2727,18240
2728,16320
2729,15120
2730,14640
2731,13920
2732,14160
2733,12960
2734,15840
2735,16320
2736,18240
2737,13440
2738,13440
2739,17280
2740,18720
2741,13440
2742,19680
2743,12960
2744,15600
2745,12000
2746,15120
2747,12240
2748,13920
2749,15360
2750,15120
2751,11280
2752,13200
2753,15840
2754,14640
2755,11040
2756,17520
2757,16560
2758,14400
2759,16080
2760,14640
2761,13920
2762,11520
2763,18240
2764,16800
2765,14160
2766,18720
2767,15840
2768,10560
2769,15120
2770,16560
2771,16080
2772,14160
2773,16560
2774,16320
2775,13200
2776,15840
2777,15600
2778,14160
2779,15120
2780,14880
2781,14880
2782,17280
2783,15120
2784,16800
2785,13200
2786,16080
2787,16080
2788,14880
2789,16320
2790,17520
2791,13680
2792,18240
2793,17280
2794,14640
2795,16560
2796,15120
2797,13920
2798,11520
2799,17040
2800,13200
2801,14400
2802,15840
2803,13920
2804,16080
2805,15120
2806,17760
2807,16560
2808,13440
2809,15120
2810,15360
2811,12480
2812,16560
2813,13200
2814,12960
2815,11760
2816,15120
2817,14160
2818,13440
2819,14880
2820,16320
2821,12480
2822,18240
2823,15360
2824,18240
2825,14160
2826,13920
2827,15600
2828,14640
2829,14400
2830,14160
2831,17280
2832,17040
2833,17520
2834,14400
2835,16320
2836,15840
2837,14400
2838,14880
2839,13440
2840,15360
2841,13200
2842,16560
2843,18960
2844,13440
2845,16080
2846,16560
2847,14160
2848,17520
2849,12480
2850,13920
2851,16320
2852,12960
2853,11760
2854,13200
2855,14400
2856,13680
2857,14640
2858,15360
2859,15360
2860,15600
2861,15360
2862,16560
2863,14400
2864,12480
2865,11520
2866,14640
2867,14400
2868,18720
2869,15120
2870,16560
2871,15360
2872,17280
2873,14160
2874,13200
2875,15600
2876,14400
2877,15360
2878,16080
2879,13680
2880,16560
2881,15600
2882,12720
2883,13200
2884,15120
2885,15120
2886,15120
2887,13200
2888,13440
2889,13680
2890,14400
2891,14880
2892,16800
2893,15600
2894,15600
2895,13920
2896,12960
2897,14400
2898,19200
2899,14640
2900,16800
2901,13680
2902,13680
2903,15600
2904,13440
2905,14880
2906,13680
2907,15360
2908,16560
2909,14160
2910,13440
2911,16800
2912,17040
2913,13440
2914,15840
2915,12960
2916,14400
2917,15120
2918,18240
2919,16320
2920,15120
2921,13680
2922,13440
2923,16080
2924,15600
2925,14160
2926,14640
2927,14160
2928,15840
2929,13440
2930,16800
2931,16080
2932,16800
2933,15600
2934,12960
2935,15360
2936,16560
2937,17280
2938,17280
2939,12960
2940,14160
2941,17520
2942,12720
2943,12720
2944,13920
2945,19440
2946,17040
2947,15120
2948,14160
2949,17760
2950,15600
2951,12960
2952,15120
2953,14640
2954,14640
2955,14160
2956,13680
2957,14400
2958,15840
2959,15840
2960,12720
2961,13440
2962,14160
2963,16080
2964,13680
2965,12960
2966,14160
2967,18000
2968,13200
2969,14160
2970,15120
2971,14160
2972,15840
2973,14400
2974,12480
2975,14880
2976,14880
2977,17040
2978,17040
2979,18720
2980,15360
2981,17040
2982,13200
2983,14400
2984,15600
2985,13440
2986,14400
2987,16320
2988,13440
2989,18480
2990,14160
2991,14400
2992,14640
2993,13200
2994,15840
2995,16320
2996,17280
2997,13680
2998,15120
2999,14160
3000,12480
3001,14400
3002,12960
3003,14160
3004,15600
3005,12960
3006,13200
3007,15360
3008,16800
3009,17520
3010,15840
3011,13200
3012,18720
3013,15840
3014,16560
3015,14640
3016,13200
3017,16560
3018,17040
3019,12480
3020,14400
3021,9840
3022,15120
3023,16800
3024,16080
3025,12960
3026,16080
3027,15360
3028,17280
3029,14880
3030,14880
3031,13440
3032,13440
3033,17280
3034,16560
3035,15840
3036,14880
3037,14880
3038,17040
3039,16800
3040,11280
3041,15600
3042,16560
3043,12960
3044,18480
3045,15360
3046,14640
3047,12720
3048,18000
3049,16080
3050,13920
3051,12720
3052,16320
3053,17040
3054,13200
3055,13680
3056,13440
3057,13680
3058,14400
3059,13920
3060,13920
3061,11280
3062,16080
3063,14400
3064,16320
3065,14640
3066,13920
3067,14880
3068,16320
3069,15120
3070,14880
3071,17520
3072,11760
3073,12240
3074,17760
3075,14640
3076,16800
3077,11280
3078,16800
3079,16080
3080,15840
3081,13680
3082,12480
3083,13680
3084,16080
3085,18240
3086,15360
3087,14640
3088,14400
3089,12000
3090,16080
3091,14400
3092,16080
3093,15120
3094,12240
3095,12000
3096,17280
3097,12960
3098,13440
3099,12960
3100,13440
3101,12720
3102,11760
3103,17040
3104,13680
3105,15360
3106,15600
3107,18720
3108,10320
3109,15120
3110,13200
3111,16800
3112,14880
3113,12960
3114,14640
3115,13440
3116,14160
3117,12240
3118,17040
3119,16800
3120,14640
3121,13200
3122,15840
3123,16800
3124,14160
3125,16320
3126,15360
3127,15360
3128,16080
3129,13680
3130,16800
3131,16080
3132,14400
3133,16320
3134,18480
3135,14160
3136,13200
3137,15360
3138,12480
3139,15840
3140,17280
3141,15120
3142,13920
3143,15840
3144,13200
3145,14640
3146,14880
3147,17520
3148,17760
3149,13440
3150,14400
3151,12720
3152,14400
3153,14400
3154,12480
3155,15600
3156,18720
3157,14400
3158,15120
3159,15360
3160,12480
3161,15360
3162,13440
3163,15840
3164,11040
3165,12480
3166,13920
3167,15600
3168,15600
3169,15840
3170,15120
3171,13200
3172,15360
3173,13680
3174,16800
3175,14160
3176,14640
3177,14880
3178,14880
3179,13200
3180,14400
3181,13920
3182,13440
3183,14400
3184,14400
3185,14400
3186,14400
3187,13440
3188,17040
3189,14880
3190,15120
3191,15600
3192,17520
3193,14400
3194,19200
3195,15600
3196,12720
3197,12960
3198,11280
3199,15360
3200,15840
3201,14640
3202,15360
3203,16080
3204,14880
3205,14160
3206,12720
3207,15360
3208,16320
3209,17520
3210,15360
3211,14640
3212,14160
3213,14640
3214,14160
3215,14880
3216,15840
3217,15360
3218,13920
3219,18720
3220,15600
3221,13680
3222,13200
3223,16320
3224,16320
3225,14400
3226,15600
3227,14160
3228,12480
3229,18000
3230,16320
3231,13920
3232,14160
3233,13680
3234,14160
3235,13920
3236,16800
3237,14640
3238,13920
3239,14400
3240,17040
3241,14640
3242,16080
3243,12720
3244,16320
3245,13440
3246,16560
3247,12960
3248,14400
3249,15840
3250,16320
3251,17040
3252,11280
3253,16320
3254,15600
3255,18000
3256,14640
3257,14160
3258,14400
3259,14400
3260,16320
3261,16320
3262,15600
3263,11520
3264,14400
3265,13200
3266,16560
3267,17760
3268,17280
3269,15120
3270,14640
3271,13920
3272,20160
3273,12960
3274,15600
3275,17280
3276,12240
3277,14880
3278,14160
3279,11760
3280,17040
3281,16080
3282,15120
3283,11520
3284,15360
3285,17280
3286,15360
3287,14400
3288,14880
3289,14880
3290,12000
3291,14640
3292,12000
3293,16080
3294,17040
3295,15120
3296,12480
3297,15360
3298,13680
3299,11520
3300,14160
3301,16080
3302,14160
3303,11760
3304,12720
3305,16560
3306,14880
3307,17040
3308,14640
3309,12720
3310,16800
3311,14640
3312,17280
3313,13680
3314,12960
3315,12480
3316,12720
3317,17520
3318,14880
3319,15600
3320,14880
3321,17760
3322,16320
3323,18720
3324,14880
3325,17760
3326,15840
3327,14880
3328,18240
3329,12480
3330,17280
3331,16080
3332,16320
3333,15360
3334,12240
3335,14640
3336,13920
3337,13440
3338,13200
3339,14400
3340,12000
3341,15120
3342,13680
3343,14400
3344,17280
3345,11040
3346,13680
3347,16800
3348,15600
3349,14640
3350,13440
3351,16080
3352,16080
3353,13440
3354,14400
3355,14160
3356,10320
3357,13680
3358,14160
3359,18960
3360,14160
3361,12960
3362,20640
3363,17760
3364,11280
3365,12240
3366,16560
3367,15600
3368,15120
3369,15120
3370,14880
3371,13920
3372,15360
3373,12720
3374,12240
3375,12720
3376,17040
3377,13920
3378,14400
3379,12240
3380,17040
3381,12960
3382,14160
3383,15120
3384,16560
3385,13680
3386,17520
3387,12000
3388,11520
3389,13920
3390,14880
3391,14640
3392,13680
3393,14400
3394,15360
3395,13920
3396,16080
3397,12720
3398,15600
3399,15360
3400,16080
3401,12720
3402,15600
3403,14880
3404,17040
3405,16080
3406,12000
3407,13200
3408,16560
3409,12000
3410,13440
3411,16320
3412,13200
3413,18240
3414,14400
3415,13920
3416,15840
3417,12000
3418,14160
3419,14880
3420,12480
3421,15840
3422,18480
3423,14640
3424,20400
3425,16080
3426,16320
3427,14640
3428,12240
3429,14880
3430,15840
3431,14640
3432,12240
3433,18000
3434,12720
3435,14640
3436,10320
3437,16560
3438,13680
3439,13200
3440,14880
3441,12960
3442,12480
3443,14880
3444,15360
3445,16080
3446,13200
3447,16560
3448,13680
3449,15840
3450,17760
3451,18480
3452,14160
3453,16080
3454,12480
3455,15600
3456,15840
3457,13440
3458,17760
3459,13200
3460,17040
3461,15840
3462,15840
3463,15120
3464,18720
3465,17760
3466,18000
3467,11520
3468,15120
3469,18720
3470,13200
3471,11520
3472,14160
3473,15360
3474,12720
3475,13440
3476,14880
3477,17040
3478,10800
3479,15840
3480,12000
3481,14400
3482,16800
3483,13680
3484,18960
3485,13440
3486,16560
3487,12480
3488,16560
3489,12000
3490,12960
3491,14400
3492,13440
3493,13920
3494,14400
3495,15600
3496,14400
3497,13440
3498,11760
3499,14400
3500,13200
3501,17520
3502,17040
3503,12000
3504,10320
3505,13680
3506,17040
3507,13200
3508,15120
3509,12720
3510,14880
3511,14400
3512,18720
3513,15600
3514,14640
3515,18720
3516,11760
3517,11280
3518,14160
3519,14160
3520,14160
3521,14880
3522,16800
3523,15840
3524,12240
3525,15360
3526,16320
3527,13920
3528,13920
3529,16320
3530,12240
3531,13200
3532,14160
3533,12240
3534,11760
3535,15360
3536,13200
3537,13440
3538,15600
3539,13680
3540,16320
3541,12000
3542,12240
3543,16320
3544,13440
3545,13440
3546,16800
3547,16320
3548,17040
3549,16320
3550,14640
3551,15600
3552,15840
3553,17280
3554,16080
3555,18480
3556,17040
3557,16560
3558,13440
3559,12720
3560,13920
3561,14160
3562,13680
3563,16560
3564,14880
3565,15360
3566,13680
3567,12960
3568,11280
3569,11040
3570,11280
3571,16320
3572,12960
3573,12720
3574,16080
3575,16080
3576,17760
3577,13920
3578,14400
3579,16560
3580,14160
3581,16560
3582,16320
3583,15360
3584,15600
3585,12240
3586,16320
3587,15600
3588,14160
3589,13440
3590,16080
3591,13440
3592,14880
3593,13920
3594,15120
3595,12240
3596,16800
3597,13920
3598,14400
3599,13920
